Protein Id	Gene Symbol	DMSO_R1	DMSO_R2	DMSO_R3	DMSO_R4	Erl_R1	Erl_R2	Erl_R3	Erl_R4	Lap_R1	Lap_R2	Lap_R3	Lap_R4	Sor_R1	Sor_R2	Sor_R3	Sor_R4	Sun_R1	Sun_R2	Sun_R3	Sun_R4
sp|Q8NFF5|FAD1_HUMAN	FLAD1	9.67978	9.50066	9.52599	9.06798	9.94716	9.86568	9.75483	9.38921	10.0391	10.0854	10.0455	10.2673	9.5782	10.4878	10.1261	11.1298	9.85974	10.9565	10.2068	10.4865
sp|Q15596|NCOA2_HUMAN	NCOA2	8.6568	9.426	8.94414	9.17615	8.81351	9.91046	9.18794	9.44336	10.2493	10.1616	9.6847	10.3953	10.2473	11.0787	10.4291	10.7678	10.6161	10.8403	11.3176	10.6539
sp|Q9BV35-3|SCMC3_HUMAN	SLC25A23	0	0	8.3904	8.09029	0	0	9.99587	8.22667	0	0	10.9129	8.92791	0	0	10.3716	10.0076	0	0	12.5224	12.5543
sp|Q6KCM7-3|SCMC2_HUMAN	SLC25A25	9.6736	9.63146	0	0	8.64884	9.69869	0	0	10.7844	9.27633	0	0	9.66329	12.0389	0	0	9.34975	11.2348	0	0
sp|Q8N335|GPD1L_HUMAN	GPD1L	10.2076	9.87298	9.03111	10.7125	9.57847	9.24124	8.95325	9.59621	8.61768	9.47577	9.16317	9.30919	11.8786	11.4347	10.9378	11.3668	9.91441	9.77862	10.2993	10.6307
sp|P21695|GPDA_HUMAN	GPD1	9.18783	10.1504	9.26102	9.3264	9.72884	9.94597	9.12309	9.35225	10.1469	10.1767	9.70789	10.7224	10.259	10.7619	10.6743	11.0077	9.71273	9.92962	10.681	10.144
sp|Q13451|FKBP5_HUMAN	FKBP5	9.36794	9.99252	10.2392	10.6569	10.0424	9.62429	8.76402	9.94236	9.15161	9.38699	9.12559	9.72954	10.9297	11.1013	11.6475	11.2949	10.506	9.89724	9.30476	9.29522
sp|Q86UV5|UBP48_HUMAN	USP48	9.95254	10.3986	9.59279	9.36731	9.19385	9.13926	9.31525	8.952	9.2334	9.83312	10.2371	10.249	10.1466	10.1351	9.5984	9.80971	11.107	10.8606	11.1643	11.7142
sp|Q5TC12|ATPF1_HUMAN	ATPAF1	10.5132	9.75054	9.9571	9.39174	10.0936	9.07859	9.65715	9.17642	9.16109	10.4236	10.6629	10.0131	12.0623	11.3357	11.2775	10.8808	8.26263	9.31869	9.54303	9.44022
sp|P28288|ABCD3_HUMAN	ABCD3	11.4179	11.6616	11.7064	11.0122	11.0824	10.8708	13.1892	11.1331	4.149	4.8528	5.71591	5.0775	10.9824	12.5619	9.84797	11.741	11.4215	10.9996	10.0418	10.535
sp|O43615|TIM44_HUMAN	TIMM44	9.25199	9.45088	9.10391	11.0402	9.93398	9.6052	9.53888	9.81682	10.0272	10.1878	10.0494	9.70562	10.8819	10.9534	10.5029	10.7431	9.70719	10.0004	9.85375	9.64538
sp|P30047|GFRP_HUMAN	GCHFR	10.6135	11.1952	0	0	10.03	9.99291	0	0	9.73062	9.3626	0	0	10.9172	8.87014	0	0	8.69159	10.5962	0	0
sp|Q9UMZ2|SYNRG_HUMAN	SYNRG	9.41574	9.83321	9.77726	10.3449	9.40203	9.31219	9.89596	9.99984	9.72173	9.5991	10.1235	10.1433	10.4879	10.7256	10.0871	9.52181	10.7456	10.757	10.2057	9.90073
sp|Q15334|L2GL1_HUMAN	LLGL1	9.66473	9.43624	9.44157	9.22015	9.60396	9.76863	9.19698	9.3678	9.33444	9.40664	10.0347	9.46744	9.45075	10.6427	10.2111	9.89171	11.1454	11.5464	12.2521	10.9165
sp|Q8WUP2|FBLI1_HUMAN	FBLIM1	9.93988	10.7767	10.3111	10.1652	10.2971	9.60975	9.90856	9.82544	10.9898	10.1729	10.2711	10.1112	8.98293	8.80316	8.454	8.43141	10.2211	10.2067	11.8581	10.6639
sp|Q15942|ZYX_HUMAN	ZYX	10.2971	9.45036	10.6545	12.3552	10.8673	11.7427	12.4074	11.5521	10.4571	9.70057	9.88214	10.1063	9.68591	8.66583	9.08503	7.96012	9.66348	9.4696	8.02279	7.97447
sp|P14649|MYL6B_HUMAN	MYL6B	9.43973	8.24565	9.50081	9.94839	11.2646	10.4483	11.7761	10.9538	9.9168	11.0329	11.968	10.7496	9.26652	8.96071	8.51356	6.51235	10.8117	10.6131	10.2109	9.86652
sp|P08590|MYL3_HUMAN	MYL3	11.5912	10.6123	9.89524	11.6232	9.64939	11.5752	12.8968	12.7319	10.2829	11.2125	14.0848	11.0821	10.2057	8.88793	7.58216	6.56362	7.95415	8.02874	6.75304	6.78721
sp|P60660-2|MYL6_HUMAN	MYL6	8.37952	8.86067	8.99115	12.7757	10.9901	10.531	11.0667	12.6094	9.68714	10.7704	11.3509	11.9815	9.57581	9.99499	7.37358	5.74617	11.4453	9.7651	8.62308	9.48191
sp|P12829|MYL4_HUMAN	MYL4	11.5867	10.1499	10.081	11.049	9.43687	11.2765	12.5789	14.2051	10.7678	11.19	13.8206	10.6941	9.99131	7.91168	7.02535	6.08065	9.15143	8.53782	6.97589	7.48946
sp|Q15111|PLCL1_HUMAN	PLCL1	9.71796	9.64299	8.95499	9.40661	9.54676	9.74958	9.19184	9.67179	9.93602	10.2638	10.6211	9.40597	9.86996	10.3599	10.4124	10.3741	10.5039	10.4092	10.7205	11.2407
sp|P27695|APEX1_HUMAN	APEX1	9.28022	9.5622	9.20918	9.63953	10.2449	9.48116	9.11222	9.54903	9.23634	10.0227	9.34423	10.5443	10.2201	10.5301	10.1246	10.5228	10.5535	10.8688	10.7064	11.2477
sp|Q04721|NOTC2_HUMAN	NOTCH2	10.122	10.145	9.94363	10.2584	10.101	10.1474	10.7346	10.0539	9.62973	9.40786	10.5148	9.6053	10.204	10.6307	10.2053	9.37419	10.1692	9.4432	9.67389	9.63606
sp|Q9P2W9|STX18_HUMAN	STX18	9.12825	9.08016	9.2943	10.1135	9.20957	9.37285	10.3356	10.2663	10.5936	10.001	10.913	9.80809	10.4852	11.2258	9.99547	9.505	10.9369	9.9666	10.2964	9.47241
sp|Q8N961|ABTB2_HUMAN	ABTB2	9.76792	9.94501	11.5102	10.842	10.0257	10.8656	11.75	9.00948	9.2626	7.90147	9.15076	8.00756	13.262	11.7664	13.5176	11.7399	8.92578	8.27749	7.26147	7.21103
sp|Q53HC5|KLH26_HUMAN	KLHL26	0	0	9.52105	10.8824	0	0	10.0836	8.59289	0	0	9.68908	9.05694	0	0	9.37447	10.6411	0	0	10.768	11.3905
sp|Q5SW79|CE170_HUMAN	CEP170	10.1001	10.7289	10.6517	11.2758	9.87741	10.2628	10.3433	10.3563	9.62173	9.19504	9.59314	9.64099	9.77923	9.76227	9.85355	8.97066	10.4301	10.2424	9.70956	9.60507
sp|Q9Y4F5|C170B_HUMAN	CEP170B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp|O14579|COPE_HUMAN	COPE	10.2788	9.87609	10.4814	10.5615	9.52341	8.79	11.0806	9.95061	9.04899	11.325	10.2255	10.1112	11.5406	9.66483	9.86259	9.54408	9.70251	10.2498	8.69358	9.48898
sp|O94829|IPO13_HUMAN	IPO13	9.77692	10.2572	9.30786	10.2916	9.75945	9.67001	9.30002	9.08496	10.1875	9.35137	10.1874	9.90107	10.0242	10.686	11.1054	10.3448	10.3815	9.90592	9.81724	10.6598
sp|Q16401|PSMD5_HUMAN	PSMD5	9.43291	9.33995	9.56269	10.2004	9.75749	9.77098	9.12663	10.1027	9.2096	10.6639	9.641	9.76672	10.7023	10.1591	10.3367	10.3322	10.1323	10.8315	10.3033	10.6277
sp|Q9P2R7|SUCB1_HUMAN	SUCLA2	8.99145	9.3828	9.38826	8.75362	9.74103	9.36994	9.23452	9.48196	10.2837	10.4733	9.91457	9.80256	10.0798	10.7299	10.8542	11.0926	10.5282	10.4199	10.7786	10.6991
sp|P50991|TCPD_HUMAN	CCT4	9.74312	9.98746	10.501	9.67982	10.4319	10.9631	10.2471	10.0999	9.14981	9.20049	9.73526	9.34625	11.153	10.0016	10.6065	10.2656	9.61828	9.75122	9.88909	9.62942
sp|P48643|TCPE_HUMAN	CCT5	10.5243	9.91006	9.97644	10.3504	9.30432	9.56612	9.92425	10.0342	8.72971	9.30109	9.95913	9.59589	11.873	10.7173	10.4612	10.0687	10.2068	9.86736	10.0125	9.61714
sp|Q8NBW4|S38A9_HUMAN	SLC38A9	9.16013	9.52231	9.48301	7.45583	12.0635	11.4185	6.49908	10.4181	9.87881	10.9684	10.0543	9.83506	8.63745	8.38861	9.7015	12.2618	8.25405	11.7082	13.023	11.2683
sp|Q92530|PSMF1_HUMAN	PSMF1	11.3421	11.917	9.98305	10.2606	8.58331	7.45819	9.19272	10.0949	7.90971	10.0894	9.5943	10.6933	12.1677	8.89948	10.5438	9.83517	10.3289	11.3042	10.2911	9.51103
sp|O75608|LYPA1_HUMAN	LYPLA1	9.49199	10.188	9.76196	9.87511	9.70291	9.89624	9.80514	9.33367	9.67918	9.69064	9.03832	10.1336	10.8149	10.8769	10.6227	10.3416	10.3656	9.29368	9.92567	11.1622
sp|Q9BWL3|CA043_HUMAN	C1orf43	0	0	8.94785	10.814	0	0	9.94871	10.0502	0	0	11.8847	10.7487	0	0	9.42868	9.18692	0	0	10.2445	8.74575
sp|Q9BY12|SCAPE_HUMAN	SCAPER	11.1388	10.393	10.9353	11.0406	10.3412	10.341	10.0604	10.7245	9.50147	9.15653	9.66976	9.30736	10.5053	10.2791	10.3838	9.7381	9.27799	9.06557	8.96257	9.17766
sp|Q9Y5X3|SNX5_HUMAN	SNX5	9.66446	9.83305	9.56178	9.62043	8.67404	8.3421	9.10137	9.78793	9.34123	11.3476	9.449	10.1844	11.144	10.2749	10.1531	10.966	10.9234	10.4552	10.2289	10.9471
sp|Q9UNH7|SNX6_HUMAN	SNX6	10.5256	9.60042	9.45089	10.3403	9.10393	9.08939	8.99391	10.0346	8.77335	10.52	10.1626	10.4431	12.5307	10.5214	10.2369	10.5619	9.87099	9.4641	9.75722	10.0185
sp|Q5JRX3-2|PREP_HUMAN	PITRM1	8.94617	9.18878	9.41357	8.98579	9.70289	9.68167	9.78207	9.03918	9.92309	10.314	9.55744	9.94561	10.9655	11.2399	10.6156	11.1273	9.7918	10.2461	10.9303	10.6032
sp|Q8NG31|CASC5_HUMAN	CASC5	0	0	8.71509	9.63724	0	0	9.89998	10.5026	0	0	9.83672	9.33412	0	0	10.6897	9.82325	0	0	11.2509	10.3103
sp|Q9Y5P6-2|GMPPB_HUMAN	GMPPB	9.19125	10.5847	10.2891	10.219	10.9894	9.61652	9.89741	9.49733	9.95956	9.25456	9.8807	9.20947	9.52176	10.5398	10.3048	10.3387	9.82523	10.5172	9.93926	10.4243
sp|Q9H160|ING2_HUMAN	ING2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp|Q24JP5-2|T132A_HUMAN	TMEM132A	10.1175	10.58	11.4581	10.215	8.85634	10.1104	9.8837	8.7148	11.2549	10.4917	11.1264	10.108	11.1102	12.6587	12.0364	10.5689	7.91013	6.91014	7.74294	8.1458
sp|Q9NZJ0|DTL_HUMAN	DTL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp|Q86W56|PARG_HUMAN	PARG	9.16788	8.98643	10.0065	10.4301	9.73514	9.78419	9.53933	10.0232	9.58439	9.70222	9.8964	10.1428	10.5546	11.212	10.4576	10.377	10.6947	10.5784	9.37826	9.74883
sp|P11831|SRF_HUMAN	SRF	10.6255	9.42575	0	0	9.45177	10.5077	0	0	10.646	9.22507	0	0	9.91739	10.8986	0	0	10.3915	8.91077	0	0
sp|Q8N2F6|ARM10_HUMAN	ARMC10	9.86527	9.02061	9.12435	8.05532	10.0132	9.27791	9.48423	8.61519	9.1355	10.3496	10.4402	9.0788	11.6216	11.1398	11.2134	11.2825	9.58622	9.99036	11.7116	10.9944
sp|Q8N2F6-2|ARM10_HUMAN	ARMC10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp|Q6P1L8|RM14_HUMAN	MRPL14	9.6395	9.58199	9.25463	8.83787	9.26091	9.23173	9.41376	9.44921	10.126	9.93649	10.0524	10.058	10.9973	11.5824	11.1035	11.0433	9.88713	9.75656	10.5383	10.249
sp|Q9UH62|ARMX3_HUMAN	ARMCX3	9.83151	9.94538	9.18436	10.3119	9.74162	10.121	11.031	10.69	10.2523	10.3485	10.863	10.2478	11.1571	10.2922	9.36677	9.61984	8.80365	9.50672	8.96712	9.71813
sp|Q05519|SRS11_HUMAN	SRSF11	9.91328	10.3673	10.2995	9.79158	10.4169	10.0679	9.14142	10.2081	9.42871	9.62687	9.63064	9.72693	9.72057	9.58557	9.27272	9.52349	9.49755	11.3753	11.0648	11.3409
sp|P19388|RPAB1_HUMAN	POLR2E	9.97216	10.0131	10.3935	10.4773	9.26963	9.72467	10.4818	9.24566	10.2798	9.9547	10.6138	9.1884	10.2381	10.7045	10.6345	8.77474	10.1736	9.66961	11.0208	9.16953
sp|O75354|ENTP6_HUMAN	ENTPD6	10.3238	10.0574	10.8283	11.2443	10.1211	10.2241	10.3938	10.5918	10.1923	8.98043	10.5474	9.23033	11.1456	10.5934	11.0855	9.57064	9.5667	8.79515	8.56149	7.94645
sp|Q9UKF6|CPSF3_HUMAN	CPSF3	10.0612	9.74335	10.0508	10.2156	10.0775	9.34376	9.80146	10.1212	10.2173	9.64794	9.27648	9.80834	9.59026	10.3742	9.96646	10.5863	10.5159	10.4284	9.85699	10.3163
sp|O75864|PPR37_HUMAN	PPP1R37	9.09645	9.63246	9.32033	9.89557	8.44298	9.54765	8.74472	9.39732	11.3014	10.0959	10.7776	9.74515	11.2981	11.4329	11.7458	11.4526	9.34413	9.80806	9.76486	9.15607
sp|Q9H3U5-6|MFSD1_HUMAN	MFSD1	8.62599	10.0196	9.03949	7.53078	10.385	11.0292	8.25114	10.3924	11.1617	9.18233	12.0684	10.4506	7.60776	9.77901	9.2059	9.99994	10.4709	11.7385	12.4735	10.5879
sp|P57088|TMM33_HUMAN	TMEM33	10.3806	9.04227	9.9758	9.65606	9.36097	8.27944	12.5931	9.60434	9.17545	10.6592	9.95676	8.83247	11.8958	10.582	9.88197	11.093	10.7456	9.87871	9.25768	9.14874
sp|O00519|FAAH1_HUMAN	FAAH	9.01799	9.88755	8.74235	9.00731	9.82822	9.10841	8.51406	9.09367	10.3949	10.0553	9.65373	10.2843	10.0489	10.2958	10.4689	11.1971	10.8502	10.5126	12.1211	10.9174
sp|Q14258|TRI25_HUMAN	TRIM25	9.71462	10.6553	9.58055	8.69986	9.48086	9.41122	9.27937	9.88607	10.0285	9.95665	10.0191	10.0457	10.4142	10.4732	11.0798	10.8247	9.81072	10.0548	10.2694	10.3153
sp|Q96CB8|INT12_HUMAN	INTS12	9.13593	9.8601	10.0979	9.79064	9.86137	10.1968	10.9036	9.58522	10.2787	10.1957	9.76047	8.98248	9.89337	10.4303	9.48465	8.96812	9.81649	10.3313	11.6479	10.779
sp|Q14764|MVP_HUMAN	MVP	9.8556	10.2864	9.76731	9.77106	9.99083	9.65227	9.26971	9.61108	10.1167	9.88655	11.0051	10.6774	9.75198	10.227	10.1689	9.81683	10.237	9.99563	10.3091	9.6035
sp|Q9BXF6|RFIP5_HUMAN	RAB11FIP5	10.284	11.1943	9.12262	11.4933	9.83909	10.6966	9.07002	9.85754	8.43519	8.88349	9.23713	10.6868	10.5738	10.7423	10.653	10.6744	9.55955	9.79155	8.8573	10.3479
sp|O15372|EIF3H_HUMAN	EIF3H	9.94317	10.0084	10.4632	10.62	9.43319	9.92984	11.5659	10.0335	9.83551	9.46883	9.72938	10.7601	11.0721	10.9702	10.0704	8.89556	10.3384	9.00029	8.83449	9.02752
sp|Q5VT52|RPRD2_HUMAN	RPRD2	8.96731	8.95406	9.70026	9.31283	10.3624	9.36971	10.0624	10.2616	10.7028	10.5771	10.3188	10.1051	10.0792	9.62541	9.81591	9.34242	11.0405	10.3214	10.1383	10.9424
sp|Q96EK5|KBP_HUMAN	KIAA1279	10.7916	9.84208	10.0941	9.90007	8.79224	9.49667	10.3383	10.1263	9.22164	10.3783	9.95153	9.49697	11.9251	10.2938	10.596	10.5479	9.5515	9.70702	9.13189	9.81692
sp|Q96I99|SUCB2_HUMAN	SUCLG2	9.02753	9.20832	9.18563	8.94291	9.36332	9.53665	9.09413	9.15386	9.94013	10.4556	10.411	9.73589	10.9182	11.1874	11.2677	10.6728	10.2369	10.126	11.2231	10.313
sp|O75935|DCTN3_HUMAN	DCTN3	9.46087	9.70081	9.8389	10.4243	9.534	8.42595	10.5859	10.3083	7.97709	14.5686	11.4447	9.40205	13.3799	7.84623	10.328	9.57558	8.83473	10.2718	9.26906	8.82329
sp|O00411|RPOM_HUMAN	POLRMT	9.52885	9.56824	8.97728	8.3999	10.3607	10.2136	9.58225	9.65696	10.0772	9.69948	11.659	10.0823	10.7758	11.459	11.3177	11.5446	9.0733	9.24391	9.53832	9.24166
sp|Q8TBM8|DJB14_HUMAN	DNAJB14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp|Q9H2T7|RBP17_HUMAN	RANBP17	9.60126	9.88719	9.57746	10.4537	9.9903	8.92946	9.15254	9.51508	10.1577	10.1302	10.2868	9.42483	9.77091	10.5977	10.3882	10.0876	11.2134	9.72189	10.8043	10.3095
sp|P40222|TXLNA_HUMAN	TXLNA	10.6921	10.8619	9.3314	11.6708	9.53373	9.37891	9.61509	11.1698	9.08399	11.5182	10.8244	11.0792	9.43166	9.33297	9.64342	9.69058	9.52213	10.6445	8.26604	8.70929
sp|Q86UT6|NLRX1_HUMAN	NLRX1	9.50196	9.47972	8.78946	9.29947	9.56892	9.62053	8.89401	9.13735	10.0642	10.1031	10.0912	10.4317	9.97604	10.5661	10.6406	10.8289	10.7447	10.3747	10.8128	11.0745
sp|Q16775|GLO2_HUMAN	HAGH	9.65916	10.6324	9.59185	9.96791	11.051	10.3895	9.13778	9.20584	10.0992	10.0068	8.90622	10.0837	8.8759	9.2118	10.4038	10.8408	9.14604	10.9283	10.869	10.9931
sp|Q9H0R1|AP5M1_HUMAN	AP5M1	9.95076	9.90225	9.64435	9.58404	10.2204	10.0133	10.0002	10.2766	10.3105	9.95306	10.0263	10.5752	9.32202	9.92699	9.19056	9.66115	10.6483	9.75236	10.7597	10.2819
sp|O75356|ENTP5_HUMAN	ENTPD5	9.94836	8.79548	9.29244	10.5257	9.73056	10.1166	9.23385	10.4605	10.4548	9.39635	9.5307	10.6649	12.0747	10.4587	10.9452	10.8724	9.81279	9.21165	9.12855	9.34579
sp|Q9UBC2-2|EP15R_HUMAN	EPS15L1	9.42513	9.53004	9.29961	9.69697	9.28647	8.98431	8.95276	9.59161	9.55921	9.64034	10.2923	9.93004	10.9452	11.3886	10.9946	10.751	10.7772	10.4636	10.332	10.1591
sp|Q495W5|FUT11_HUMAN	FUT11	10.1653	10.2664	9.21755	10.4528	9.62706	8.08157	8.11183	8.70661	10.2848	10.4116	9.76237	12.582	10.1802	10.2662	9.92245	10.2486	10.3244	10.3925	10.8616	10.1342
sp|Q6WKZ4|RFIP1_HUMAN	RAB11FIP1	11.1895	10.5948	10.4843	10.0099	10.1262	10.7678	9.85102	9.54771	11.1395	9.18193	9.34534	8.68318	9.39376	8.37827	11.5636	9.99172	10.0353	9.19295	10.1042	10.419
sp|Q7L804|RFIP2_HUMAN	RAB11FIP2	0	0	9.57231	9.74129	0	0	10.2711	9.77804	0	0	10.0849	10.121	0	0	11.2568	9.40335	0	0	10.2156	9.55557
sp|Q9HCE9|ANO8_HUMAN	ANO8	0	0	10.1061	10.5876	0	0	9.6919	9.59877	0	0	10.1396	8.39054	0	0	9.77929	10.5166	0	0	10.3874	10.8022
sp|P35250|RFC2_HUMAN	RFC2	9.32003	9.58956	8.54784	9.9592	9.90262	9.37467	8.32176	9.66553	9.08804	8.87943	9.42042	9.6183	10.0489	10.7651	10.4008	10.2497	11.3095	11.7222	11.6129	12.2036
sp|P29083|T2EA_HUMAN	GTF2E1	11.0321	10.6805	0	0	9.52189	9.67278	0	0	9.78462	9.2961	0	0	10.3268	10.6042	0	0	9.71481	9.36629	0	0
sp|O75063|XYLK_HUMAN	FAM20B	9.39561	9.50803	9.54548	9.67591	9.98762	9.51081	10.4599	9.48348	10.787	9.71175	10.7795	10.0072	11.293	10.533	9.98831	10.0136	9.412	9.86111	10.0233	10.0233
sp|Q96ER9|CCD51_HUMAN	CCDC51	9.84323	8.12335	8.60822	8.3509	7.35872	8.83044	9.46162	9.3345	8.53911	11.212	10.4982	9.60795	13.3306	11.3338	11.6655	11.0239	10.8593	10.5694	10.8536	10.5955
sp|P49427|UB2R1_HUMAN	CDC34	9.52305	10.3259	9.24267	10.4923	9.47843	9.60412	9.96646	10.3476	9.95886	10.5026	10.3095	10.6512	9.19925	10.7125	9.49525	8.76421	10.2238	10.4715	10.299	10.4319
sp|Q712K3|UB2R2_HUMAN	UBE2R2	9.96174	8.38637	10.4733	10.0269	9.686	8.2354	10.964	10.5698	10.6402	11.3653	9.93858	10.4152	9.50379	11.4516	10.2324	8.71536	10.6213	10.1483	9.32188	9.34265
sp|P32418|NAC1_HUMAN	SLC8A1	10.4368	10.6385	10.0954	10.1259	10.4499	9.97241	9.99601	9.67494	10.5681	9.92836	10.0819	9.76039	8.31969	8.59335	9.37042	9.5888	10.4968	10.5961	10.5898	10.7164
sp|Q8NBP0|TTC13_HUMAN	TTC13	9.3248	10.2424	9.53828	9.50258	9.79429	10.0535	9.21359	10.1578	9.45968	9.85405	10.9209	9.42697	10.014	10.8821	10.562	10.7558	10.5251	9.85009	10.2611	9.66091
sp|Q5SNT2|TM201_HUMAN	TMEM201	9.90169	9.73265	9.97633	8.92968	11.0786	9.90574	10.0651	9.46135	9.78356	10.3904	10.1596	9.51937	9.04408	9.29567	9.61265	9.64439	9.59122	11.2765	11.3238	11.3078
sp|Q9H2W6|RM46_HUMAN	MRPL46	10.2704	9.32109	8.94168	9.43058	9.10868	8.88323	8.59094	9.16406	8.40249	11.797	10.5729	10.3011	12.6322	10.2781	10.5258	10.9731	9.32683	9.9799	11.0657	10.4341
sp|Q9H269|VPS16_HUMAN	VPS16	9.98124	9.75652	9.86221	10.0214	9.89578	10.2463	9.78332	9.74659	10.657	10.1449	10.33	10.3245	10.0182	10.365	10.1686	10.2272	9.08267	9.85245	9.405	10.131
sp|Q5SRE5|NU188_HUMAN	NUP188	9.61884	9.43145	10.027	8.54835	10.4246	11.0734	10.7991	9.8892	10.838	8.68771	10.8506	9.61819	9.53914	10.2904	9.6901	9.60095	9.96273	10.1337	10.5895	10.387
sp|P40938|RFC3_HUMAN	RFC3	10.926	9.59219	9.05838	8.59338	10.2489	9.29164	8.59206	9.83058	7.61744	9.92423	10.6247	10.0973	11.2239	10.8178	10.0814	11.0378	9.59299	10.765	10.407	11.6774
sp|Q15043|S39AE_HUMAN	SLC39A14	10.5172	10.4232	9.03941	10.0297	10.1055	10.3982	8.95726	10.9855	10.5144	9.07139	10.9644	10.4541	10.3806	10.4438	10.7114	9.87883	9.63036	8.51532	9.85477	9.1247
sp|Q9P0J1-2|PDP1_HUMAN	PDP1	8.93414	9.50388	9.21857	9.1698	9.6211	9.3196	9.39938	9.07819	10.3504	10.2381	10.1924	10.1103	10.581	10.7831	10.5146	11.1034	10.2379	10.4308	10.4823	10.731
sp|Q15906-2|VPS72_HUMAN	VPS72	8.01089	9.70438	0	0	13.0553	14.5497	0	0	8.48723	10.9644	0	0	8.3835	7.65407	0	0	7.06228	12.1281	0	0
sp|O60683-2|PEX10_HUMAN	PEX10	10.8819	12.3634	10.124	10.7346	10.1407	12.1703	10.7546	8.78669	4.89985	6.71949	8.45853	7.14551	9.43609	10.5997	10.0138	8.89132	10.9181	11.8705	12.9435	12.1474
sp|Q6IAN0|DRS7B_HUMAN	DHRS7B	9.45985	8.75588	9.88923	8.88669	10.0033	10.2514	10.4012	8.98789	10.6639	9.68175	10.0948	10.3327	10.6818	10.7379	10.7904	10.7887	9.88394	9.88025	10.6098	9.21845
sp|Q5THJ4|VP13D_HUMAN	VPS13D	9.72633	9.71755	9.75505	10.3112	9.76964	9.71519	9.43236	10.2973	10.7631	10.3678	11.2052	10.5774	10.3232	10.6279	9.79652	10.5816	9.70314	9.28616	8.72269	9.32066
sp|Q7L211|ABHDD_HUMAN	ABHD13	10.0124	10.1067	0	0	12.7862	10.1972	0	0	9.81545	10.0989	0	0	8.46344	9.01974	0	0	8.79894	10.701	0	0
sp|Q8NCH0|CHSTE_HUMAN	CHST14	9.25145	8.43402	9.21407	9.37838	9.42534	10.0152	8.48127	8.41047	8.02227	9.37952	11.2474	9.80165	9.98491	11.8526	8.75053	10.4364	12.7363	10.8985	11.6291	12.6506
sp|Q9NUQ3|TXLNG_HUMAN	TXLNG	9.29121	8.96269	9.85057	11.7963	10.0654	10.0897	9.9586	10.144	10.1236	10.1749	10.9922	9.33055	9.87502	9.91073	9.51505	9.77185	11.0205	10.4863	8.81763	9.82325
sp|P04920|B3A2_HUMAN	SLC4A2	7.70746	11.8625	10.9683	13.0056	11.2973	11.2553	12.6726	11.2844	9.99416	9.17913	11.2666	8.97105	7.52326	6.69204	7.75366	6.53734	13.765	10.7238	8.74105	8.79944
sp|P48751-3|B3A3_HUMAN	SLC4A3	11.8766	11.0663	9.87516	11.1288	10.9601	10.7849	11.3219	11.1959	10.1662	9.41109	11.5519	9.44061	6.92192	7.20347	8.08243	7.03777	11.5294	10.08	10.3233	10.0424
sp|Q16798|MAON_HUMAN	ME3	9.10896	9.30642	8.97219	10.6144	9.57649	9.49504	8.12819	9.20901	9.87311	9.94728	8.91674	10.8979	10.6059	11.0202	9.68433	11.9169	10.7953	10.2713	10.3192	11.3411
sp|P23368|MAOM_HUMAN	ME2	9.0661	9.49481	9.33504	9.10101	9.50739	9.16368	9.56194	9.13259	10.2706	10.0674	9.61911	10.0537	10.2487	10.8429	10.8415	10.8059	10.6702	10.6684	10.8201	10.7291
sp|Q9UNK0|STX8_HUMAN	STX8	9.42181	9.73098	9.01114	9.30275	9.30188	8.60324	9.47869	9.63778	9.19767	11.2364	11.4809	10.088	11.7034	9.70598	10.1627	10.0326	9.61671	11.4819	10.7619	10.0436
sp|Q7Z4Q2|HEAT3_HUMAN	HEATR3	9.30894	9.71584	9.36893	9.79382	9.2337	9.42579	8.9717	9.49236	9.92476	10.1182	11.6441	9.78213	9.88507	10.8016	9.80093	9.54374	11.2993	10.2867	10.8168	10.7855
sp|P06865|HEXA_HUMAN	HEXA	10.0689	9.82131	9.90303	9.25721	10.1393	9.73345	9.20483	8.85673	9.91881	10.2612	9.78448	9.99389	9.97327	10.0217	10.3225	10.5962	9.7374	10.3247	11.0434	11.0377
sp|P07686|HEXB_HUMAN	HEXB	9.99053	9.73554	10.1013	8.94949	9.88381	10.0593	9.72122	8.96709	9.18184	10.0023	9.58831	9.60713	10.381	10.6943	10.5739	10.7089	10.1466	9.9247	11.1267	10.656
sp|Q96T60|PNKP_HUMAN	PNKP	10.2212	9.00144	9.13218	10.4408	9.62329	9.10757	9.41477	9.97196	10.1558	10.4046	10.4417	10.0306	9.73985	10.1411	10.0375	9.81747	10.7234	10.8818	9.89796	10.815
sp|Q13426|XRCC4_HUMAN	XRCC4	9.81089	10.0836	10.3473	11.6577	10.7404	10.3854	11.2193	10.8157	10.0604	9.54291	10.1472	10.2798	9.81469	10.0682	8.4628	8.72855	9.5264	9.96708	9.1505	9.19115
